car_age,mileage,mileage_per_year,tax,mpg,engineSize,transmission_enc,is_luxury,brand_mean_price,model_mean_price,fuel_Diesel,fuel_Electric,fuel_Hybrid,fuel_Petrol,price,log_price,brand,model,transmission,fuelType,year
7,15735.0,1966.875,150.0,55.4,1.4,0,1,24492.3363079382,17383.63305785124,False,False,False,True,12500.0,9.433563920090563,Audi, A1,Manual,Petrol,2017
7,25952.0,3244.0,145.0,67.3,2.0,2,1,24492.3363079382,23249.352112676057,True,False,False,False,16800.0,9.729193687429403,Audi, A4,Automatic,Diesel,2017
5,1998.0,333.0,145.0,49.6,1.0,0,1,24492.3363079382,20935.26684881603,False,False,False,True,17300.0,9.758519582283522,Audi, A3,Manual,Petrol,2019
7,28955.0,3619.375,145.0,58.9,1.4,0,1,24492.3363079382,20935.26684881603,False,False,False,True,16100.0,9.686636660844938,Audi, A3,Manual,Petrol,2017
8,52198.0,5799.777777777777,125.0,57.6,2.0,2,1,24492.3363079382,25927.83469387755,True,False,False,False,16500.0,9.711176264112805,Audi, A6,Automatic,Diesel,2016
8,44915.0,4990.555555555556,145.0,52.3,2.0,0,1,24492.3363079382,23364.006928406467,True,False,False,False,17000.0,9.741027444837728,Audi, Q3,Manual,Diesel,2016
7,26156.0,3269.5,145.0,58.9,1.4,2,1,24492.3363079382,20935.26684881603,False,False,False,True,14500.0,9.581972891547895,Audi, A3,Automatic,Petrol,2017
8,28396.0,3155.1111111111113,145.0,53.3,2.0,2,1,24492.3363079382,23364.006928406467,True,False,False,False,15700.0,9.661479683575521,Audi, Q3,Automatic,Diesel,2016
8,37652.0,4183.555555555556,200.0,47.1,2.0,2,1,24492.3363079382,30960.318055555555,True,False,False,False,19000.0,9.852246888342531,Audi, Q5,Automatic,Diesel,2016
10,34110.0,3100.909090909091,145.0,47.9,1.4,0,1,24492.3363079382,23364.006928406467,False,False,False,True,17000.0,9.741027444837728,Audi, Q3,Manual,Petrol,2014
7,37100.0,4637.5,145.0,67.3,2.0,2,1,24492.3363079382,24485.966233766234,True,False,False,False,17300.0,9.758519582283522,Audi, A5,Automatic,Diesel,2017
8,23714.0,2634.8888888888887,200.0,47.1,2.0,2,1,24492.3363079382,30960.318055555555,True,False,False,False,20200.0,9.913487387114461,Audi, Q5,Automatic,Diesel,2016
7,21649.0,2706.125,145.0,58.9,3.0,2,1,24492.3363079382,24485.966233766234,True,False,False,False,22500.0,10.021315031649332,Audi, A5,Automatic,Diesel,2017
9,62748.0,6274.8,150.0,53.3,3.0,2,1,24492.3363079382,25927.83469387755,True,False,False,False,17500.0,9.770013301136158,Audi, A6,Automatic,Diesel,2015
8,23789.0,2643.222222222222,200.0,47.1,2.0,2,1,24492.3363079382,30960.318055555555,True,False,False,False,20000.0,9.90353755128617,Audi, Q5,Automatic,Diesel,2016
7,17418.0,2177.25,145.0,62.8,2.0,2,1,24492.3363079382,23249.352112676057,True,False,False,False,18500.0,9.825580063659602,Audi, A4,Automatic,Diesel,2017
7,33300.0,4162.5,145.0,61.4,2.0,2,1,24492.3363079382,24485.966233766234,True,False,False,False,19500.0,9.87822102528824,Audi, A5,Automatic,Diesel,2017
6,10793.0,1541.857142857143,145.0,56.5,1.4,0,1,24492.3363079382,17383.63305785124,False,False,False,True,15800.0,9.6678285081515,Audi, A1,Manual,Petrol,2018
6,25138.0,3591.1428571428573,145.0,70.6,2.0,2,1,24492.3363079382,23249.352112676057,True,False,False,False,17200.0,9.75272280064639,Audi, A4,Automatic,Diesel,2018
7,21369.0,2671.125,125.0,51.4,1.4,0,1,24492.3363079382,23364.006928406467,False,False,False,True,16500.0,9.711176264112805,Audi, Q3,Manual,Petrol,2017
10,39190.0,3562.7272727272725,205.0,47.9,2.0,2,1,24492.3363079382,23364.006928406467,True,False,False,False,15000.0,9.61587214452889,Audi, Q3,Automatic,Diesel,2014
7,47482.0,5935.25,150.0,47.9,1.4,2,1,24492.3363079382,23364.006928406467,False,False,False,True,16000.0,9.680406499268875,Audi, Q3,Automatic,Petrol,2017
8,40501.0,4500.111111111111,150.0,51.4,2.0,2,1,24492.3363079382,23364.006928406467,True,False,False,False,16900.0,9.735128070758227,Audi, Q3,Automatic,Diesel,2016
10,43195.0,3926.818181818182,200.0,47.9,2.0,2,1,24492.3363079382,23364.006928406467,True,False,False,False,12300.0,9.417435838868785,Audi, Q3,Automatic,Diesel,2014
7,31447.0,3930.875,145.0,67.3,1.0,0,1,24492.3363079382,17383.63305785124,False,False,False,True,10800.0,9.287394001418473,Audi, A1,Manual,Petrol,2017
8,34030.0,3781.1111111111113,125.0,58.9,2.0,2,1,24492.3363079382,25927.83469387755,True,False,False,False,19400.0,9.873079890114703,Audi, A6,Automatic,Diesel,2016
7,29063.0,3632.875,145.0,70.6,2.0,0,1,24492.3363079382,23249.352112676057,True,False,False,False,16000.0,9.680406499268875,Audi, A4,Manual,Diesel,2017
7,29545.0,3693.125,145.0,65.7,2.0,0,1,24492.3363079382,20935.26684881603,True,False,False,False,17100.0,9.746892220313054,Audi, A3,Manual,Diesel,2017
8,39603.0,4400.333333333333,160.0,50.4,2.0,2,1,24492.3363079382,23364.006928406467,True,False,False,False,17200.0,9.75272280064639,Audi, Q3,Automatic,Diesel,2016
7,42908.0,5363.5,145.0,51.4,2.0,2,1,24492.3363079382,23364.006928406467,True,False,False,False,20300.0,9.918425424900335,Audi, Q3,Automatic,Diesel,2017
10,83872.0,7624.727272727273,125.0,58.9,2.0,2,1,24492.3363079382,24485.966233766234,True,False,False,False,13200.0,9.488047863280759,Audi, A5,Automatic,Diesel,2014
8,58750.0,6527.777777777777,145.0,47.9,1.4,2,1,24492.3363079382,23364.006928406467,False,False,False,True,15200.0,9.62911649414402,Audi, Q3,Automatic,Petrol,2016
5,2029.0,338.1666666666667,145.0,49.6,1.0,0,1,24492.3363079382,20935.26684881603,False,False,False,True,15700.0,9.661479683575521,Audi, A3,Manual,Petrol,2019
6,22958.0,3279.714285714286,145.0,50.4,1.8,2,1,24492.3363079382,25927.83469387755,False,False,False,True,16600.0,9.717218213494077,Audi, A6,Automatic,Petrol,2018
7,32097.0,4012.125,145.0,72.4,2.0,2,1,24492.3363079382,23249.352112676057,True,False,False,False,14400.0,9.575052927597383,Audi, A4,Automatic,Diesel,2017
7,13057.0,1632.125,145.0,53.3,2.0,2,1,24492.3363079382,24485.966233766234,False,False,False,True,20200.0,9.913487387114461,Audi, A5,Automatic,Petrol,2017
7,20278.0,2534.75,145.0,38.7,3.0,2,1,24492.3363079382,39566.333333333336,False,False,False,True,23700.0,10.073272520325904,Audi, S4,Automatic,Petrol,2017
8,32011.0,3556.777777777778,145.0,49.6,1.4,0,1,24492.3363079382,23364.006928406467,False,False,False,True,15900.0,9.674137279312397,Audi, Q3,Manual,Petrol,2016
9,89483.0,8948.3,205.0,47.1,2.0,2,1,24492.3363079382,30960.318055555555,True,False,False,False,14700.0,9.595670797663967,Audi, Q5,Automatic,Diesel,2015
9,56291.0,5629.1,200.0,42.8,1.8,2,1,24492.3363079382,20935.26684881603,False,False,False,True,15000.0,9.61587214452889,Audi, A3,Automatic,Petrol,2015
10,34315.0,3119.5454545454545,125.0,53.3,1.4,0,1,24492.3363079382,17383.63305785124,False,False,False,True,11000.0,9.305741456739435,Audi, A1,Manual,Petrol,2014
7,44898.0,5612.25,125.0,57.7,2.0,0,1,24492.3363079382,23364.006928406467,True,False,False,False,15000.0,9.61587214452889,Audi, Q3,Manual,Diesel,2017
7,67161.0,8395.125,150.0,51.4,1.4,0,1,24492.3363079382,23364.006928406467,False,False,False,True,14000.0,9.546884034617925,Audi, Q3,Manual,Petrol,2017
6,17992.0,2570.285714285714,150.0,54.3,1.5,0,1,24492.3363079382,20935.26684881603,False,False,False,True,18950.0,9.84961197956681,Audi, A3,Manual,Petrol,2018
7,19268.0,2408.5,150.0,67.3,1.0,0,1,24492.3363079382,17383.63305785124,False,False,False,True,11700.0,9.367429587218957,Audi, A1,Manual,Petrol,2017
11,51441.0,4286.75,125.0,50.4,1.8,2,1,24492.3363079382,20935.26684881603,False,False,False,True,11500.0,9.350189267092581,Audi, A3,Automatic,Petrol,2013
7,25965.0,3245.625,145.0,65.7,2.0,0,1,24492.3363079382,20935.26684881603,True,False,False,False,13100.0,9.48044384215367,Audi, A3,Manual,Diesel,2017
5,5704.0,950.6666666666666,145.0,49.6,1.0,0,1,24492.3363079382,20935.26684881603,False,False,False,True,16000.0,9.680406499268875,Audi, A3,Manual,Petrol,2019
7,10959.0,1369.875,145.0,51.4,1.4,0,1,24492.3363079382,23249.352112676057,False,False,False,True,16900.0,9.735128070758227,Audi, A4,Manual,Petrol,2017
8,30201.0,3355.6666666666665,200.0,47.1,2.0,2,1,24492.3363079382,30960.318055555555,True,False,False,False,19600.0,9.883335864325275,Audi, Q5,Automatic,Diesel,2016
7,19319.0,2414.875,145.0,40.4,2.0,2,1,24492.3363079382,23364.006928406467,False,False,False,True,21800.0,9.989711119284745,Audi, Q3,Automatic,Petrol,2017
7,22582.0,2822.75,145.0,61.4,2.0,0,1,24492.3363079382,25927.83469387755,True,False,False,False,16200.0,9.692828247710418,Audi, A6,Manual,Diesel,2017
7,20052.0,2506.5,145.0,49.6,2.0,0,1,24492.3363079382,24485.966233766234,False,False,False,True,18700.0,9.83633227734872,Audi, A5,Manual,Petrol,2017
8,43307.0,4811.888888888889,125.0,57.6,2.0,2,1,24492.3363079382,25927.83469387755,True,False,False,False,16600.0,9.717218213494077,Audi, A6,Automatic,Diesel,2016
7,36714.0,4589.25,125.0,51.4,1.4,0,1,24492.3363079382,23364.006928406467,False,False,False,True,15600.0,9.65509029374725,Audi, Q3,Manual,Petrol,2017
10,28324.0,2574.909090909091,125.0,53.3,1.4,0,1,24492.3363079382,17383.63305785124,False,False,False,True,10000.0,9.210440366976517,Audi, A1,Manual,Petrol,2014
7,18001.0,2250.125,145.0,62.8,2.0,0,1,24492.3363079382,23364.006928406467,True,False,False,False,16100.0,9.686636660844938,Audi, Q3,Manual,Diesel,2017
5,4000.0,666.6666666666666,145.0,44.1,1.5,1,1,24492.3363079382,20935.26684881603,False,False,False,True,25499.0,10.146433731146518,Audi, A3,Semi-Auto,Petrol,2019
5,7897.0,1316.1666666666667,145.0,47.9,2.0,1,1,24492.3363079382,22615.965952080707,True,False,False,False,25499.0,10.146433731146518,Audi, Q2,Semi-Auto,Diesel,2019
8,24744.0,2749.3333333333335,125.0,56.5,3.0,2,1,24492.3363079382,25927.83469387755,True,False,False,False,15500.0,9.648659816955295,Audi, A6,Automatic,Diesel,2016
9,30075.0,3007.5,160.0,51.4,2.0,2,1,24492.3363079382,23364.006928406467,True,False,False,False,16200.0,9.692828247710418,Audi, Q3,Automatic,Diesel,2015
6,15207.0,2172.4285714285716,145.0,51.4,1.4,0,1,24492.3363079382,23249.352112676057,False,False,False,True,17500.0,9.770013301136158,Audi, A4,Manual,Petrol,2018
7,14864.0,1858.0,145.0,52.3,1.4,0,1,24492.3363079382,23249.352112676057,False,False,False,True,15000.0,9.61587214452889,Audi, A4,Manual,Petrol,2017
5,9000.0,1500.0,145.0,38.7,2.0,1,1,24492.3363079382,23249.352112676057,False,False,False,True,25499.0,10.146433731146518,Audi, A4,Semi-Auto,Petrol,2019
5,5000.0,833.3333333333334,145.0,38.7,2.0,0,1,24492.3363079382,23249.352112676057,False,False,False,True,25000.0,10.12667110305036,Audi, A4,Manual,Petrol,2019
5,4264.0,710.6666666666666,145.0,33.2,2.0,1,1,24492.3363079382,22615.965952080707,False,False,False,True,31000.0,10.34177474101152,Audi, Q2,Semi-Auto,Petrol,2019
5,4000.0,666.6666666666666,145.0,42.8,2.0,0,1,24492.3363079382,23364.006928406467,True,False,False,False,28000.0,10.239995502805316,Audi, Q3,Manual,Diesel,2019
5,4000.0,666.6666666666666,145.0,42.2,1.5,0,1,24492.3363079382,23364.006928406467,False,False,False,True,28000.0,10.239995502805316,Audi, Q3,Manual,Petrol,2019
5,2721.0,453.5,145.0,49.6,1.6,0,1,24492.3363079382,22615.965952080707,True,False,False,False,21499.0,9.975808214115753,Audi, Q2,Manual,Diesel,2019
5,4000.0,666.6666666666666,145.0,42.2,1.5,1,1,24492.3363079382,22615.965952080707,False,False,False,True,26000.0,10.165890277802454,Audi, Q2,Semi-Auto,Petrol,2019
7,14068.0,1758.5,145.0,51.4,1.4,0,1,24492.3363079382,23249.352112676057,False,False,False,True,17000.0,9.741027444837728,Audi, A4,Manual,Petrol,2017
7,23092.0,2886.5,145.0,52.3,1.4,0,1,24492.3363079382,23249.352112676057,False,False,False,True,14500.0,9.581972891547895,Audi, A4,Manual,Petrol,2017
7,30682.0,3835.25,160.0,50.4,2.0,2,1,24492.3363079382,23364.006928406467,True,False,False,False,17500.0,9.770013301136158,Audi, Q3,Automatic,Diesel,2017
7,23714.0,2964.25,145.0,68.9,1.6,2,1,24492.3363079382,22615.965952080707,True,False,False,False,14800.0,9.60245002503719,Audi, Q2,Automatic,Diesel,2017
6,29477.0,4211.0,145.0,61.4,2.0,2,1,24492.3363079382,25927.83469387755,True,False,False,False,22000.0,9.99884318585288,Audi, A6,Automatic,Diesel,2018
8,60551.0,6727.888888888889,200.0,47.1,2.0,2,1,24492.3363079382,30960.318055555555,True,False,False,False,17800.0,9.787009914477434,Audi, Q5,Automatic,Diesel,2016
7,39388.0,4923.5,145.0,67.3,2.0,2,1,24492.3363079382,23249.352112676057,True,False,False,False,16800.0,9.729193687429403,Audi, A4,Automatic,Diesel,2017
7,49221.0,6152.625,145.0,55.4,1.4,0,1,24492.3363079382,17383.63305785124,False,False,False,True,12100.0,9.401043372798053,Audi, A1,Manual,Petrol,2017
10,31376.0,2852.3636363636365,125.0,58.9,2.0,0,1,24492.3363079382,23249.352112676057,True,False,False,False,11700.0,9.367429587218957,Audi, A4,Manual,Diesel,2014
9,62668.0,6266.8,145.0,53.3,2.0,2,1,24492.3363079382,24485.966233766234,True,False,False,False,11500.0,9.350189267092581,Audi, A5,Automatic,Diesel,2015
7,10001.0,1250.125,145.0,51.4,1.4,0,1,24492.3363079382,23249.352112676057,False,False,False,True,17400.0,9.76428295481558,Audi, A4,Manual,Petrol,2017
8,63097.0,7010.777777777777,125.0,49.6,2.0,0,1,24492.3363079382,23249.352112676057,False,False,False,True,13100.0,9.48044384215367,Audi, A4,Manual,Petrol,2016
7,32771.0,4096.375,145.0,70.6,2.0,2,1,24492.3363079382,24485.966233766234,True,False,False,False,21100.0,9.957075711706057,Audi, A5,Automatic,Diesel,2017
6,13303.0,1900.4285714285713,145.0,40.4,2.0,2,1,24492.3363079382,23364.006928406467,False,False,False,True,24400.0,10.102379394048045,Audi, Q3,Automatic,Petrol,2018
5,2752.0,458.6666666666667,145.0,44.8,1.5,0,1,24492.3363079382,20935.26684881603,False,False,False,True,18750.0,9.839002363309719,Audi, A3,Manual,Petrol,2019
8,23307.0,2589.6666666666665,160.0,49.6,2.0,0,1,24492.3363079382,23364.006928406467,True,False,False,False,16500.0,9.711176264112805,Audi, Q3,Manual,Diesel,2016
7,34551.0,4318.875,150.0,67.3,1.0,0,1,24492.3363079382,17383.63305785124,False,False,False,True,11000.0,9.305741456739435,Audi, A1,Manual,Petrol,2017
7,25457.0,3182.125,150.0,68.9,1.6,0,1,24492.3363079382,20935.26684881603,True,False,False,False,13400.0,9.503084610020228,Audi, A3,Manual,Diesel,2017
6,12167.0,1738.142857142857,150.0,50.4,1.4,0,1,24492.3363079382,22615.965952080707,False,False,False,True,20000.0,9.90353755128617,Audi, Q2,Manual,Petrol,2018
8,11863.0,1318.111111111111,160.0,50.4,2.0,2,1,24492.3363079382,23364.006928406467,True,False,False,False,15500.0,9.648659816955295,Audi, Q3,Automatic,Diesel,2016
7,21225.0,2653.125,145.0,72.4,2.0,0,1,24492.3363079382,23249.352112676057,True,False,False,False,14800.0,9.60245002503719,Audi, A4,Manual,Diesel,2017
7,17039.0,2129.875,145.0,55.4,2.0,2,1,24492.3363079382,30960.318055555555,True,False,False,False,25750.0,10.156228740289281,Audi, Q5,Automatic,Diesel,2017
7,58028.0,7253.5,145.0,52.3,2.0,2,1,24492.3363079382,23249.352112676057,False,False,False,True,16000.0,9.680406499268875,Audi, A4,Automatic,Petrol,2017
7,44783.0,5597.875,145.0,62.8,2.0,2,1,24492.3363079382,24485.966233766234,True,False,False,False,20000.0,9.90353755128617,Audi, A5,Automatic,Diesel,2017
6,20832.0,2976.0,150.0,47.1,2.0,0,1,24492.3363079382,24485.966233766234,False,False,False,True,19800.0,9.893487720457795,Audi, A5,Manual,Petrol,2018
8,29196.0,3244.0,145.0,55.4,2.0,2,1,24492.3363079382,23364.006928406467,True,False,False,False,15400.0,9.642187721358466,Audi, Q3,Automatic,Diesel,2016
7,14392.0,1799.0,145.0,53.3,1.4,0,1,24492.3363079382,23249.352112676057,False,False,False,True,13900.0,9.539716058977092,Audi, A4,Manual,Petrol,2017
6,20070.0,2867.1428571428573,145.0,52.3,1.4,0,1,24492.3363079382,23249.352112676057,False,False,False,True,15600.0,9.65509029374725,Audi, A4,Manual,Petrol,2018
6,42209.0,6029.857142857143,145.0,42.2,2.0,2,1,24492.3363079382,23364.006928406467,False,False,False,True,19100.0,9.857495968685136,Audi, Q3,Automatic,Petrol,2018
7,17278.0,2159.75,145.0,48.7,1.4,0,1,24492.3363079382,23249.352112676057,False,False,False,True,18100.0,9.803722464346553,Audi, A4,Manual,Petrol,2017
7,45225.0,5653.125,145.0,62.8,2.0,2,1,24492.3363079382,23249.352112676057,True,False,False,False,17300.0,9.758519582283522,Audi, A4,Automatic,Diesel,2017
10,40807.0,3709.7272727272725,125.0,50.4,1.8,1,1,24492.3363079382,20935.26684881603,False,False,False,True,11498.0,9.350015354048665,Audi, A3,Semi-Auto,Petrol,2014
10,65959.0,5996.272727272727,160.0,49.6,2.0,0,1,24492.3363079382,23364.006928406467,True,False,False,False,11698.0,9.367258647047601,Audi, Q3,Manual,Diesel,2014
7,27948.0,3493.5,145.0,40.9,2.0,1,1,24492.3363079382,30960.318055555555,False,False,False,True,25498.0,10.146394514691288,Audi, Q5,Semi-Auto,Petrol,2017
11,31169.0,2597.4166666666665,145.0,49.6,1.8,0,1,24492.3363079382,23249.352112676057,False,False,False,True,10498.0,9.259035293514941,Audi, A4,Manual,Petrol,2013
11,42011.0,3500.9166666666665,145.0,47.1,2.0,2,1,24492.3363079382,23249.352112676057,False,False,False,True,9498.0,9.158941808890182,Audi, A4,Automatic,Petrol,2013
9,56115.0,5611.5,160.0,50.4,3.0,1,1,24492.3363079382,25927.83469387755,True,False,False,False,19998.0,9.903437551286085,Audi, A6,Semi-Auto,Diesel,2015
9,65835.0,6583.5,125.0,61.4,2.0,1,1,24492.3363079382,25927.83469387755,True,False,False,False,16798.0,9.729074639810214,Audi, A6,Semi-Auto,Diesel,2015
7,63383.0,7922.875,145.0,45.6,3.0,1,1,24492.3363079382,25927.83469387755,True,False,False,False,23998.0,10.085767441795337,Audi, A6,Semi-Auto,Diesel,2017
7,34011.0,4251.375,145.0,34.0,3.0,1,1,24492.3363079382,30960.318055555555,False,False,False,True,36998.0,10.518646164234097,Audi, Q5,Semi-Auto,Petrol,2017
10,52132.0,4739.272727272727,160.0,49.6,3.0,1,1,24492.3363079382,24485.966233766234,True,False,False,False,13998.0,9.546741177474825,Audi, A5,Semi-Auto,Diesel,2014
9,38787.0,3878.7,145.0,55.4,2.0,0,1,24492.3363079382,23249.352112676057,True,False,False,False,15995.0,9.680093969966709,Audi, A4,Manual,Diesel,2015
7,34554.0,4319.25,150.0,55.4,1.4,0,1,24492.3363079382,17383.63305785124,False,False,False,True,13495.0,9.510148624225804,Audi, A1,Manual,Petrol,2017
7,17502.0,2187.75,145.0,40.4,2.0,1,1,24492.3363079382,30960.318055555555,False,False,False,True,30985.0,10.341290768556236,Audi, Q5,Semi-Auto,Petrol,2017
5,3000.0,500.0,145.0,40.9,2.0,2,1,24492.3363079382,22796.445736434107,False,False,False,True,29485.0,10.291670853409766,Audi, TT,Automatic,Petrol,2019
7,18000.0,2250.0,150.0,56.5,2.0,1,1,24492.3363079382,30960.318055555555,True,False,False,False,26485.0,10.18437157048691,Audi, Q5,Semi-Auto,Diesel,2017
6,17085.0,2440.714285714286,150.0,47.9,1.4,1,1,24492.3363079382,23364.006928406467,False,False,False,True,23985.0,10.085225605791667,Audi, Q3,Semi-Auto,Petrol,2018
9,38421.0,3842.1,205.0,47.1,2.0,1,1,24492.3363079382,30960.318055555555,True,False,False,False,22485.0,10.020648172309706,Audi, Q5,Semi-Auto,Diesel,2015
7,29343.0,3667.875,200.0,47.1,2.0,2,1,24492.3363079382,30960.318055555555,True,False,False,False,24985.0,10.126070946991774,Audi, Q5,Automatic,Diesel,2017
5,8449.0,1408.1666666666667,145.0,51.4,1.6,0,1,24492.3363079382,20935.26684881603,True,False,False,False,17985.0,9.79734895647446,Audi, A3,Manual,Diesel,2019
6,23860.0,3408.5714285714284,145.0,60.1,1.0,1,1,24492.3363079382,20935.26684881603,False,False,False,True,16985.0,9.740144754339955,Audi, A3,Semi-Auto,Petrol,2018
6,21009.0,3001.285714285714,145.0,35.8,3.0,2,1,24492.3363079382,23249.352112676057,False,False,False,True,30985.0,10.341290768556236,Audi, A4,Automatic,Petrol,2018
5,1881.0,313.5,145.0,47.9,2.0,2,1,24492.3363079382,25927.83469387755,True,False,False,False,29985.0,10.308485885054848,Audi, A6,Automatic,Diesel,2019
5,688.0,114.66666666666667,145.0,47.9,2.0,1,1,24492.3363079382,25927.83469387755,True,False,False,False,27985.0,10.239459664115659,Audi, A6,Semi-Auto,Diesel,2019
5,1863.0,310.5,145.0,47.9,2.0,2,1,24492.3363079382,25927.83469387755,True,False,False,False,30985.0,10.341290768556236,Audi, A6,Automatic,Diesel,2019
5,1024.0,170.66666666666666,145.0,38.7,2.0,1,1,24492.3363079382,23249.352112676057,False,False,False,True,28985.0,10.274568233782462,Audi, A4,Semi-Auto,Petrol,2019
5,448.0,74.66666666666667,145.0,39.8,2.0,1,1,24492.3363079382,23249.352112676057,False,False,False,True,24985.0,10.126070946991774,Audi, A4,Semi-Auto,Petrol,2019
5,476.0,79.33333333333333,145.0,39.2,2.0,1,1,24492.3363079382,23249.352112676057,False,False,False,True,26985.0,10.203073491990732,Audi, A4,Semi-Auto,Petrol,2019
5,5201.0,866.8333333333334,145.0,38.7,3.0,2,1,24492.3363079382,29271.018348623853,True,False,False,False,39985.0,10.596284671831778,Audi, A7,Automatic,Diesel,2019
5,2028.0,338.0,145.0,42.2,1.5,1,1,24492.3363079382,20935.26684881603,False,False,False,True,21985.0,9.998161166138809,Audi, A3,Semi-Auto,Petrol,2019
5,3241.0,540.1666666666666,145.0,39.2,3.0,2,1,24492.3363079382,25927.83469387755,True,False,False,False,45485.0,10.72515986528436,Audi, A6,Automatic,Diesel,2019
5,355.0,59.166666666666664,145.0,39.2,2.0,2,1,24492.3363079382,30960.318055555555,True,False,False,False,33985.0,10.433703954094051,Audi, Q5,Automatic,Diesel,2019
5,18.0,3.0,145.0,39.8,2.0,2,1,24492.3363079382,24485.966233766234,False,False,False,True,28985.0,10.274568233782462,Audi, A5,Automatic,Petrol,2019
5,3122.0,520.3333333333334,145.0,41.5,1.5,2,1,24492.3363079382,20935.26684881603,False,False,False,True,29985.0,10.308485885054848,Audi, A3,Automatic,Petrol,2019
5,824.0,137.33333333333334,145.0,40.9,1.5,0,1,24492.3363079382,22615.965952080707,False,False,False,True,28985.0,10.274568233782462,Audi, Q2,Manual,Petrol,2019
5,2811.0,468.5,145.0,47.9,2.0,1,1,24492.3363079382,25927.83469387755,True,False,False,False,31985.0,10.373053586050816,Audi, A6,Semi-Auto,Diesel,2019
5,27.0,4.5,145.0,50.4,2.0,1,1,24492.3363079382,25927.83469387755,True,False,False,False,31985.0,10.373053586050816,Audi, A6,Semi-Auto,Diesel,2019
5,4254.0,709.0,145.0,38.2,2.0,1,1,24492.3363079382,23249.352112676057,False,False,False,True,29485.0,10.291670853409766,Audi, A4,Semi-Auto,Petrol,2019
5,2252.0,375.3333333333333,145.0,48.7,1.0,1,1,24492.3363079382,17383.63305785124,False,False,False,True,17985.0,9.79734895647446,Audi, A1,Semi-Auto,Petrol,2019
5,3422.0,570.3333333333334,145.0,47.9,1.6,2,1,24492.3363079382,22615.965952080707,True,False,False,False,20985.0,9.951610827717856,Audi, Q2,Automatic,Diesel,2019
5,37.0,6.166666666666667,145.0,47.9,1.6,2,1,24492.3363079382,22615.965952080707,True,False,False,False,23685.0,10.07263943528144,Audi, Q2,Automatic,Diesel,2019
5,7299.0,1216.5,145.0,38.2,2.0,1,1,24492.3363079382,23249.352112676057,False,False,False,True,27985.0,10.239459664115659,Audi, A4,Semi-Auto,Petrol,2019
5,1414.0,235.66666666666666,145.0,40.9,1.5,1,1,24492.3363079382,22615.965952080707,False,False,False,True,27985.0,10.239459664115659,Audi, Q2,Semi-Auto,Petrol,2019
5,5135.0,855.8333333333334,145.0,38.2,2.0,2,1,24492.3363079382,30960.318055555555,True,False,False,False,36985.0,10.518294741644821,Audi, Q5,Automatic,Diesel,2019
5,6024.0,1004.0,145.0,38.2,2.0,2,1,24492.3363079382,30960.318055555555,True,False,False,False,37985.0,10.544972949772182,Audi, Q5,Automatic,Diesel,2019
4,10.0,2.0,145.0,32.1,2.0,1,1,24492.3363079382,30960.318055555555,False,False,False,True,37985.0,10.544972949772182,Audi, Q5,Semi-Auto,Petrol,2020
5,10.0,1.6666666666666667,145.0,33.2,3.0,2,1,24492.3363079382,41252.85542168675,True,False,False,False,49985.0,10.819498245202965,Audi, Q7,Automatic,Diesel,2019
4,10.0,2.0,145.0,30.7,2.0,1,1,24492.3363079382,30960.318055555555,False,False,False,True,47895.0,10.776787272605189,Audi, Q5,Semi-Auto,Petrol,2020
4,10.0,2.0,145.0,42.2,2.0,1,1,24492.3363079382,23249.352112676057,False,False,False,True,31985.0,10.373053586050816,Audi, A4,Semi-Auto,Petrol,2020
9,47606.0,4760.6,200.0,47.9,3.0,2,1,24492.3363079382,41252.85542168675,True,False,False,False,29985.0,10.308485885054848,Audi, Q7,Automatic,Diesel,2015
6,5071.0,724.4285714285714,145.0,50.4,2.0,2,1,24492.3363079382,24485.966233766234,False,False,False,True,24985.0,10.126070946991774,Audi, A5,Automatic,Petrol,2018
5,10.0,1.6666666666666667,145.0,47.1,2.0,2,1,24492.3363079382,23364.006928406467,True,False,False,False,34985.0,10.46270326045021,Audi, Q3,Automatic,Diesel,2019
5,10.0,1.6666666666666667,145.0,51.4,2.0,2,1,24492.3363079382,24485.966233766234,True,False,False,False,29985.0,10.308485885054848,Audi, A5,Automatic,Diesel,2019
5,10.0,1.6666666666666667,145.0,47.1,2.0,2,1,24492.3363079382,23364.006928406467,True,False,False,False,34485.0,10.448308723560077,Audi, Q3,Automatic,Diesel,2019
5,10.0,1.6666666666666667,145.0,49.6,1.0,0,1,24492.3363079382,17383.63305785124,False,False,False,True,19685.0,9.887663002189157,Audi, A1,Manual,Petrol,2019
5,10.0,1.6666666666666667,145.0,53.3,2.0,2,1,24492.3363079382,23249.352112676057,True,False,False,False,34985.0,10.46270326045021,Audi, A4,Automatic,Diesel,2019
5,10.0,1.6666666666666667,145.0,38.2,3.0,1,1,24492.3363079382,29271.018348623853,True,False,False,False,43885.0,10.689350641595816,Audi, A7,Semi-Auto,Diesel,2019
5,2000.0,333.3333333333333,145.0,47.9,2.0,2,1,24492.3363079382,25927.83469387755,True,False,False,False,35895.0,10.488381147655819,Audi, A6,Automatic,Diesel,2019
5,10.0,1.6666666666666667,145.0,43.5,1.5,2,1,24492.3363079382,22615.965952080707,False,False,False,True,26985.0,10.203073491990732,Audi, Q2,Automatic,Petrol,2019
